,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
347,347,347,347,GB,2020-12-13,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,22266.0,421.0,311966.0,1925505.0,66241.0,48216087.0,1755.0,244589.0,17538.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-41.0,-13.0,-31.0,-45.0,-14.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,5.006173,1.364198,8.253086,1.560286,0.0,4.290123,95.166526
348,348,348,348,GB,2020-12-14,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,35197.0,482.0,281738.0,1960702.0,66723.0,48498962.0,1954.0,246543.0,18245.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-25.0,-2.0,2.0,-42.0,-35.0,12.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,73.15,7.344444,5.377778,9.077778,7.676444,0.0,5.55,88.593363
349,349,349,349,GB,2020-12-15,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,34378.0,462.0,309012.0,1995080.0,67185.0,48823017.0,1959.0,248502.0,18215.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-25.0,0.0,10.0,-41.0,-34.0,12.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,73.15,5.338889,3.461111,7.122222,2.3368,0.0,4.197531,89.914133
350,350,350,350,GB,2020-12-16,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,35427.0,432.0,367880.0,2030507.0,67617.0,49190968.0,2077.0,250579.0,18669.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-33.0,-3.0,-14.0,-46.0,-34.0,14.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,15750000000.0,3.0,3.0,73.15,6.355556,4.138889,8.016667,0.870857,0.0,5.094444,91.743299
351,351,351,351,GB,2020-12-17,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,34438.0,539.0,376904.0,2064945.0,68156.0,49590278.0,2143.0,252722.0,18969.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-29.0,2.0,12.0,-44.0,-35.0,13.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,73.15,6.272222,3.538889,8.733333,8.1915,0.0,4.8,90.487791
352,352,352,352,GB,2020-12-18,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,36419.0,517.0,395461.0,2101364.0,68673.0,49986713.0,1923.0,254645.0,19116.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-33.0,-1.0,-14.0,-45.0,-37.0,15.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,73.15,10.855556,7.827778,12.066667,6.495143,0.0,9.746914,90.308933
353,353,353,353,GB,2020-12-19,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,25590.0,491.0,437697.0,2126954.0,69164.0,50424552.0,2044.0,256689.0,19462.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-40.0,-3.0,-10.0,-41.0,-13.0,8.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,76.85,7.703704,4.716049,11.074074,7.874,0.0,5.814815,88.027179
354,354,354,354,GB,2020-12-20,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,33066.0,506.0,433595.0,2160020.0,69670.0,50858246.0,2169.0,258858.0,20004.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-43.0,-7.0,5.0,-45.0,-13.0,7.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,76.85,5.105556,3.033333,6.727778,4.85775,0.0,3.3,88.339021
355,355,355,355,GB,2020-12-21,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,48192.0,577.0,431417.0,2208212.0,70247.0,51299623.0,2370.0,261228.0,21133.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-26.0,12.0,-8.0,-52.0,-49.0,16.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,76.85,4.75,2.394444,6.005556,2.3495,0.0,3.944444,94.586282
356,356,356,356,GB,2020-12-22,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,46475.0,564.0,457086.0,2254687.0,70811.0,51760217.0,2481.0,263709.0,21489.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-26.0,17.0,14.0,-52.0,-50.0,16.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,76.85,2.422222,-0.488889,5.466667,1.890889,0.0,1.222222,91.895224
357,357,357,357,GB,2020-12-23,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,42936.0,567.0,511489.0,2297623.0,71378.0,52271556.0,2277.0,265986.0,21222.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-27.0,23.0,-12.0,-54.0,-53.0,18.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,76.85,3.433333,0.633333,4.75,0.834571,0.0,2.35,92.723609
358,358,358,358,GB,2020-12-24,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,32392.0,586.0,461773.0,2330015.0,71964.0,52733758.0,2086.0,268072.0,21577.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-35.0,14.0,19.0,-59.0,-65.0,21.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,0.450617,-1.419753,2.438272,6.894286,0.0,-1.722222,85.54355
359,359,359,359,GB,2020-12-25,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,14419.0,616.0,337502.0,2344434.0,72580.0,53071475.0,2184.0,270256.0,20918.0,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-92.0,-89.0,-25.0,-85.0,-85.0,27.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,75.46,0.5,-3.438272,5.006173,1.665111,0.0,-1.487654,86.841685
360,360,360,360,GB,2020-12-26,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,41110.0,659.0,271205.0,2385544.0,73239.0,53343226.0,2531.0,272787.0,21730.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-81.0,-63.0,-34.0,-76.0,-54.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,5.740741,2.333333,6.746914,0.943429,0.0,4.0625,85.532939
361,361,361,361,GB,2020-12-27,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,48520.0,662.0,354234.0,2434064.0,73901.0,53766231.0,2871.0,275658.0,22764.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-58.0,-24.0,3.0,-59.0,-29.0,10.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,2.35,0.488889,6.011111,19.521714,0.0,0.661111,88.858005
362,362,362,362,GB,2020-12-28,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,46409.0,682.0,361413.0,2480473.0,74583.0,54128440.0,3131.0,278789.0,24050.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-51.0,-24.0,16.0,-70.0,-77.0,26.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,-0.361111,-2.433333,1.244444,1.2192,0.0,-1.094444,94.855958
363,363,363,363,GB,2020-12-29,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,83090.0,659.0,350266.0,2563563.0,75242.0,54480154.0,3250.0,282039.0,25550.0,1939.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-47.0,-11.0,14.0,-64.0,-68.0,24.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,0.483333,-2.033333,2.766667,0.254,0.0,-0.322222,94.427624
364,364,364,364,GB,2020-12-30,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,72161.0,724.0,423248.0,2635724.0,75966.0,54905777.0,3289.0,285328.0,26553.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-42.0,-3.0,18.0,-63.0,-66.0,23.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,-1.211111,-4.144444,1.211111,0.649111,30.48,-2.583333,90.595331
365,365,365,365,GB,2020-12-31,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,53946.0,758.0,481233.0,2689670.0,76724.0,55406379.0,2924.0,288252.0,26580.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-53.0,2.0,14.0,-67.0,-69.0,24.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,-1.024691,-5.067901,1.907407,0.0,0.0,-1.975309,93.331775
366,366,366,366,GB,2021-01-01,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,32482.0,751.0,421447.0,2722152.0,77475.0,55828778.0,3364.0,291616.0,26392.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-83.0,-64.0,-5.0,-82.0,-83.0,32.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,2.194444,-0.561111,3.661111,0.5715,0.0,0.633333,89.541507
367,367,367,367,GB,2021-01-02,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,61654.0,762.0,412419.0,2783806.0,78237.0,56242006.0,3440.0,295056.0,27564.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-68.0,-24.0,-12.0,-66.0,-39.0,16.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,-0.574074,-3.660494,1.444444,0.254,13.546667,-1.716049,92.078186
368,368,368,368,GB,2021-01-03,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,56335.0,763.0,431195.0,2840141.0,79000.0,56674100.0,3650.0,298706.0,29036.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-64.0,-24.0,-8.0,-62.0,-29.0,11.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,1.388889,-0.055556,3.05,4.191,10.16,0.35,92.894793
369,369,369,369,GB,2021-01-04,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,77972.0,846.0,469422.0,2918113.0,79846.0,57155766.0,3937.0,302643.0,30778.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-53.0,-17.0,-16.0,-62.0,-49.0,19.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,79.63,1.711111,0.005556,3.211111,3.640667,0.0,-0.266667,86.993093
370,370,370,370,GB,2021-01-05,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,66637.0,909.0,505527.0,2984750.0,80755.0,57668047.0,4115.0,306758.0,30689.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-61.0,-21.0,-18.0,-63.0,-50.0,20.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,6265344302.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,87.96,1.105556,-0.366667,2.422222,1.312333,0.0,-0.405556,89.851184
371,371,371,371,GB,2021-01-06,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,58784.0,938.0,560665.0,3043534.0,81693.0,58246792.0,4396.0,311154.0,31948.0,2821.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-62.0,-22.0,-13.0,-63.0,-49.0,21.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,87.96,-0.227778,-2.638889,1.405556,1.233714,0.0,-0.983333,94.69759
372,372,372,372,GB,2021-01-07,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,53187.0,997.0,621347.0,3096721.0,82690.0,58873328.0,4294.0,315448.0,32584.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-62.0,-22.0,-9.0,-64.0,-50.0,21.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,87.96,-1.266667,-4.772222,0.994444,0.181429,20.32,-1.861111,95.783368
373,373,373,373,GB,2021-01-08,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,48105.0,989.0,682322.0,3144826.0,83679.0,59560998.0,4002.0,319450.0,33780.0,3098.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-64.0,-23.0,-21.0,-64.0,-49.0,22.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,87.96,-0.694444,-4.177778,0.755556,0.677333,37.465,-1.455556,94.645568
374,374,374,374,GB,2021-01-09,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,40035.0,1023.0,566599.0,3184861.0,84702.0,60129562.0,4127.0,323577.0,34034.0,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-68.0,-22.0,-14.0,-65.0,-33.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,87.96,-2.376543,-7.376543,1.506173,17.417143,40.64,-3.518519,91.970784
