,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
556,556,GB_UKI,2021-07-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3251.0,3.0,820406.0,15782.0,13288.0,5392850.0,29723.0,3756103.0,43011.0,9148953.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-5.0,1.0,-35.0,-11.0,3.0,15.322222,12.994444,18.005556,0.465667,0.0,11.861111,79.960292
557,557,GB_UKI,2021-07-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3283.0,0.0,823689.0,15782.0,5825.0,5398675.0,14110.0,3770213.0,19935.0,9168888.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-4.0,31.0,-27.0,-6.0,0.0,16.005556,11.333333,20.444444,0.338667,0.0,12.605556,80.360245
558,558,GB_UKI,2021-07-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4969.0,2.0,828658.0,15784.0,8218.0,5406893.0,20096.0,3790309.0,28314.0,9197202.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,-8.0,14.0,-47.0,-45.0,14.0,16.527778,13.694444,20.416667,2.582333,0.0,14.372222,87.152737
559,559,GB_UKI,2021-07-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,5310.0,4.0,833968.0,15788.0,8391.0,5415284.0,21813.0,3812122.0,30204.0,9227406.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,0.0,36.0,-46.0,-43.0,13.0,18.083333,14.927778,21.716667,2.1844,0.0,14.377778,79.035025
560,560,GB_UKI,2021-07-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,6574.0,3.0,840542.0,15791.0,8185.0,5423469.0,30095.0,3842217.0,38280.0,9265686.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-1.0,43.0,-45.0,-42.0,13.0,18.961111,13.95,23.905556,0.0,0.0,13.65,71.354358
561,561,GB_UKI,2021-07-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,7818.0,2.0,848360.0,15793.0,8675.0,5432144.0,28426.0,3870643.0,37101.0,9302787.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,0.0,32.0,-46.0,-42.0,13.0,17.716667,13.327778,20.905556,0.0,0.0,13.177778,74.826037
562,562,GB_UKI,2021-07-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,7137.0,2.0,855497.0,15795.0,7891.0,5440035.0,29617.0,3900260.0,37508.0,9340295.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,3.0,48.0,-42.0,-40.0,10.0,18.816667,10.938889,25.338889,0.0,0.0,11.9,64.228998
563,563,GB_UKI,2021-07-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,5081.0,3.0,860578.0,15798.0,8628.0,5448663.0,32941.0,3933201.0,41569.0,9381864.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,-4.0,34.0,-33.0,-11.0,1.0,21.144444,14.611111,26.872222,0.0,0.0,13.844444,63.161127
564,564,GB_UKI,2021-07-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4523.0,7.0,865101.0,15805.0,4318.0,5452981.0,22367.0,3955568.0,26685.0,9408549.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-7.0,50.0,-33.0,-9.0,0.0,23.511111,15.15,29.811111,0.0,0.0,15.327778,60.182241
565,565,GB_UKI,2021-07-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,6138.0,6.0,871239.0,15811.0,5646.0,5458627.0,22736.0,3978304.0,28382.0,9436931.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-26.0,4.0,53.0,-46.0,-46.0,12.0,23.377778,16.983333,29.416667,0.0,0.0,16.555556,65.63321
566,566,GB_UKI,2021-07-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,5160.0,8.0,876399.0,15819.0,5500.0,5464127.0,22888.0,4001192.0,28388.0,9465319.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-1.0,45.0,-46.0,-48.0,12.0,22.65,16.483333,29.616667,0.254,0.0,16.322222,67.582661
567,567,GB_UKI,2021-07-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4785.0,8.0,881184.0,15827.0,6102.0,5470229.0,29091.0,4030283.0,35193.0,9500512.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,1.0,48.0,-46.0,-45.0,12.0,22.672222,16.044444,28.772222,0.423333,0.0,16.683333,69.137724
568,568,GB_UKI,2021-07-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4314.0,7.0,885498.0,15834.0,5873.0,5476102.0,32203.0,4062486.0,38076.0,9538588.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,2.0,53.0,-45.0,-46.0,12.0,21.866667,15.633333,27.433333,0.0,0.0,15.016667,65.218175
569,569,GB_UKI,2021-07-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3934.0,10.0,889432.0,15844.0,6334.0,5482436.0,30951.0,4093437.0,37285.0,9575873.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-1.0,35.0,-43.0,-45.0,11.0,18.15,14.394444,22.711111,0.0,0.0,13.744444,75.635644
570,570,GB_UKI,2021-07-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3118.0,5.0,892550.0,15849.0,6258.0,5488694.0,34679.0,4128116.0,40937.0,9616810.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-11.0,-4.0,-35.0,-12.0,3.0,18.105556,15.25,22.205556,0.423333,0.0,15.111111,82.735787
571,571,GB_UKI,2021-07-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2882.0,5.0,895432.0,15854.0,3406.0,5492100.0,20787.0,4148903.0,24193.0,9641003.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-19.0,-14.0,-36.0,-10.0,2.0,17.75,15.883333,20.994444,7.408333,0.0,15.994444,89.519803
572,572,GB_UKI,2021-07-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4043.0,8.0,899475.0,15862.0,0.0,5492100.0,0.0,4148903.0,0.0,9641003.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-1.0,53.0,-47.0,-51.0,13.0,19.366667,15.8,24.072222,5.672667,0.0,15.527778,78.578296
573,573,GB_UKI,2021-07-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3907.0,3.0,903382.0,15865.0,4774.0,5496874.0,25908.0,4174811.0,30682.0,9671685.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,-6.0,22.0,-48.0,-51.0,14.0,18.055556,15.561111,20.744444,0.804333,0.0,14.466667,79.759241
574,574,GB_UKI,2021-07-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3964.0,12.0,907346.0,15877.0,10561.0,5507435.0,51318.0,4226129.0,61879.0,9733564.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,-10.0,-1.0,-49.0,-50.0,14.0,16.577778,12.783333,19.822222,7.747,0.0,13.233333,80.654515
575,575,GB_UKI,2021-07-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3902.0,11.0,911248.0,15888.0,5859.0,5513294.0,29538.0,4255667.0,35397.0,9768961.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-1.0,43.0,-46.0,-49.0,12.0,16.344444,11.6,21.183333,3.838222,0.0,10.011111,66.255397
576,576,GB_UKI,2021-07-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3357.0,14.0,914605.0,15902.0,5204.0,5518498.0,26730.0,4282397.0,31934.0,9800895.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-7.0,-11.0,-45.0,-49.0,13.0,15.55,13.816667,18.105556,2.032,0.0,12.755556,83.541919
577,577,GB_UKI,2021-07-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2671.0,8.0,917276.0,15910.0,5477.0,5523975.0,31724.0,4314121.0,37201.0,9838096.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-11.0,-7.0,-33.0,-12.0,2.0,16.011111,13.088889,19.911111,4.445,0.0,13.233333,83.650062
578,578,GB_UKI,2021-08-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2703.0,9.0,919979.0,15919.0,3153.0,5527128.0,20267.0,4334388.0,23420.0,9861516.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-13.0,16.0,-32.0,-9.0,1.0,16.144444,13.1,19.65,4.572,0.0,13.566667,84.790783
579,579,GB_UKI,2021-08-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3988.0,9.0,923967.0,15928.0,77692.0,5604820.0,44892.0,4379280.0,122584.0,9984100.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,-4.0,40.0,-47.0,-52.0,13.0,15.316667,11.411111,18.544444,2.878667,0.0,10.872222,74.98899
580,580,GB_UKI,2021-08-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4033.0,6.0,928000.0,15934.0,4636.0,5609456.0,22667.0,4401947.0,27303.0,10011403.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-6.0,32.0,-47.0,-52.0,13.0,15.733333,10.616667,20.305556,0.0,0.0,11.266667,74.82967
581,581,GB_UKI,2021-08-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4294.0,13.0,932294.0,15947.0,4766.0,5614222.0,22600.0,4424547.0,27366.0,10038769.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-26.0,-5.0,45.0,-46.0,-51.0,12.0,16.572222,10.966667,21.561111,0.1524,0.0,11.344444,71.369127
582,582,GB_UKI,2021-08-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4290.0,16.0,936584.0,15963.0,5029.0,5619251.0,27595.0,4452142.0,32624.0,10071393.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,-7.0,10.0,-47.0,-51.0,13.0,16.205556,12.2,19.944444,1.524,0.0,13.183333,82.362175
583,583,GB_UKI,2021-08-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3726.0,8.0,940310.0,15971.0,4827.0,5624078.0,25584.0,4477726.0,30411.0,10101804.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-7.0,-2.0,-45.0,-49.0,12.0,16.855556,13.544444,21.133333,3.81,0.0,13.366667,79.964819
584,584,GB_UKI,2021-08-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3014.0,8.0,943324.0,15979.0,5802.0,5629880.0,32867.0,4510593.0,38669.0,10140473.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-15.0,-21.0,-35.0,-14.0,3.0,15.766667,13.261111,19.405556,9.525,0.0,13.072222,84.069695
585,585,GB_UKI,2021-08-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2917.0,7.0,946241.0,15986.0,3174.0,5633054.0,19348.0,4529941.0,22522.0,10162995.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-16.0,-6.0,-34.0,-10.0,1.0,15.472222,12.772222,19.144444,9.779,0.0,12.322222,81.566244
586,586,GB_UKI,2021-08-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3877.0,9.0,950118.0,15995.0,4330.0,5637384.0,25114.0,4555055.0,29444.0,10192439.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,-9.0,9.0,-48.0,-53.0,14.0,15.733333,12.755556,20.472222,10.075333,0.0,13.111111,84.442027
587,587,GB_UKI,2021-08-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3929.0,5.0,954047.0,16000.0,5119.0,5642503.0,25640.0,4580695.0,30759.0,10223198.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,-4.0,47.0,-45.0,-52.0,12.0,17.5,12.611111,22.944444,4.1656,0.0,12.916667,74.536417
588,588,GB_UKI,2021-08-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4371.0,12.0,958418.0,16012.0,4989.0,5647492.0,25348.0,4606043.0,30337.0,10253535.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-5.0,51.0,-45.0,-51.0,12.0,17.583333,12.483333,22.761111,0.0,0.0,12.383333,71.70005
589,589,GB_UKI,2021-08-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4018.0,17.0,962436.0,16029.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-5.0,29.0,-46.0,-51.0,12.0,17.866667,14.816667,21.116667,0.03175,0.0,14.711111,81.843546
590,590,GB_UKI,2021-08-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3763.0,7.0,966199.0,16036.0,10907.0,5658399.0,55676.0,4661719.0,66583.0,10320118.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-5.0,17.0,-43.0,-49.0,11.0,17.066667,13.072222,21.194444,0.0508,0.0,13.394444,79.077293
591,591,GB_UKI,2021-08-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2948.0,12.0,969147.0,16048.0,9574.0,5667973.0,51063.0,4712782.0,60637.0,10380755.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,-11.0,16.0,-29.0,-12.0,0.0,18.572222,13.922222,23.472222,0.0,0.0,13.788889,73.844138
592,592,GB_UKI,2021-08-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2760.0,13.0,971907.0,16061.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-13.0,29.0,-29.0,-9.0,-1.0,17.722222,13.583333,22.261111,0.03175,0.0,13.477778,76.314347
593,593,GB_UKI,2021-08-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3927.0,10.0,975834.0,16071.0,5392.0,5673365.0,25575.0,4738357.0,30967.0,10411722.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-5.0,31.0,-46.0,-53.0,12.0,15.344444,11.95,18.005556,0.254,0.0,10.266667,71.813417
594,594,GB_UKI,2021-08-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3826.0,12.0,979660.0,16083.0,5627.0,5678992.0,24151.0,4762508.0,29778.0,10441500.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,-8.0,12.0,-47.0,-53.0,13.0,15.244444,10.888889,17.933333,0.042333,0.0,12.038889,81.234841
595,595,GB_UKI,2021-08-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3804.0,10.0,983464.0,16093.0,5348.0,5684340.0,24725.0,4787233.0,30073.0,10471573.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-6.0,31.0,-46.0,-49.0,12.0,17.805556,14.572222,22.105556,0.53975,0.0,13.866667,77.813864
596,596,GB_UKI,2021-08-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3632.0,13.0,987096.0,16106.0,6547.0,5690887.0,26901.0,4814134.0,33448.0,10505021.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-26.0,-5.0,33.0,-46.0,-50.0,12.0,16.683333,13.383333,20.333333,0.0,0.0,12.566667,76.753985
597,597,GB_UKI,2021-08-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3168.0,16.0,990264.0,16122.0,7904.0,5698791.0,25480.0,4839614.0,33384.0,10538405.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-6.0,20.0,-43.0,-48.0,11.0,17.411111,14.055556,20.333333,0.564444,0.0,14.111111,81.016619
598,598,GB_UKI,2021-08-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2728.0,13.0,992992.0,16135.0,8287.0,5707078.0,27261.0,4866875.0,35548.0,10573953.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,-13.0,-11.0,-32.0,-13.0,2.0,17.216667,14.866667,19.805556,0.084667,0.0,14.95,86.608185
599,599,GB_UKI,2021-08-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2723.0,13.0,995715.0,16148.0,5204.0,5712282.0,17428.0,4884303.0,22632.0,10596585.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,-15.0,10.0,-30.0,-8.0,0.0,17.727778,14.888889,21.383333,3.767667,0.0,14.888889,83.556166
600,600,GB_UKI,2021-08-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3657.0,15.0,999372.0,16163.0,6525.0,5718807.0,23242.0,4907545.0,29767.0,10626352.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-22.0,-5.0,53.0,-45.0,-51.0,12.0,16.883333,13.022222,20.366667,0.846667,0.0,12.661111,76.26372
601,601,GB_UKI,2021-08-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3515.0,9.0,1002887.0,16172.0,5799.0,5724606.0,18747.0,4926292.0,24546.0,10650898.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,-6.0,41.0,-45.0,-51.0,12.0,16.65,12.066667,21.805556,0.0,0.0,11.788889,73.127027
602,602,GB_UKI,2021-08-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3529.0,10.0,1006416.0,16182.0,26000.0,5750606.0,25246.0,4951538.0,51246.0,10702144.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,-5.0,46.0,-45.0,-50.0,12.0,16.566667,12.755556,21.094444,0.0,0.0,12.155556,75.288375
603,603,GB_UKI,2021-08-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3246.0,13.0,1009662.0,16195.0,6867.0,5757473.0,22322.0,4973860.0,29189.0,10731333.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,-5.0,23.0,-44.0,-50.0,12.0,16.122222,14.361111,17.672222,0.0,0.0,10.611111,69.909075
604,604,GB_UKI,2021-08-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3144.0,11.0,1012806.0,16206.0,5893.0,5763366.0,20053.0,4993913.0,25946.0,10757279.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-27.0,-3.0,22.0,-41.0,-49.0,10.0,15.066667,11.827778,18.594444,0.0,0.0,10.283333,73.179548
