,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
633,633,GB_UKH,2021-09-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,2472.0,2.0,645256.0,14113.0,1496.0,4812824.0,4833.0,4456392.0,6329.0,9269216.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,16.728395,13.574074,20.45679,0.056444,0.0,15.055556,90.16165
634,634,GB_UKH,2021-09-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3039.0,5.0,648295.0,14118.0,854.0,4813678.0,2660.0,4459052.0,3514.0,9272730.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,16.697531,13.061728,21.759259,0.197556,0.0,14.018519,84.478025
635,635,GB_UKH,2021-09-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3894.0,5.0,652189.0,14123.0,2936.0,4816614.0,2878.0,4461930.0,5814.0,9278544.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.883333,10.555556,17.461111,2.394857,0.0,10.355556,74.588587
636,636,GB_UKH,2021-09-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3525.0,4.0,655714.0,14127.0,4379.0,4820993.0,3276.0,4465206.0,7655.0,9286199.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.061728,8.746914,17.611111,1.306286,0.0,9.895062,81.356676
637,637,GB_UKH,2021-09-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3216.0,5.0,658930.0,14132.0,4051.0,4825044.0,3486.0,4468692.0,7537.0,9293736.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.85,6.811111,14.611111,8.60425,0.0,6.705556,76.008673
638,638,GB_UKH,2021-09-30,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,2795.0,5.0,661725.0,14137.0,4835.0,4829879.0,3611.0,4472303.0,107874.0,9401610.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.633333,5.705556,15.511111,0.326571,0.0,8.994444,84.191217
639,639,GB_UKH,2021-10-01,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,2598.0,8.0,664323.0,14145.0,3939.0,4833818.0,3175.0,4475478.0,24024.0,9425634.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.883333,7.694444,17.361111,0.907143,0.0,9.816667,76.934035
640,640,GB_UKH,2021-10-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,2374.0,5.0,666697.0,14150.0,1633.0,4835451.0,3231.0,4478709.0,26447.0,9452081.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.177778,6.288889,14.833333,1.995714,30.48,9.35,88.833134
641,641,GB_UKH,2021-10-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3178.0,6.0,669875.0,14156.0,1256.0,4836707.0,2305.0,4481014.0,11530.0,9463611.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.172222,9.233333,16.127778,9.017,0.0,8.583333,79.156471
642,642,GB_UKH,2021-10-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4349.0,6.0,674224.0,14162.0,4345.0,4841052.0,2898.0,4483912.0,19836.0,9483447.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.308642,9.216049,16.783951,0.399143,0.0,9.098765,81.194316
643,643,GB_UKH,2021-10-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3634.0,9.0,677858.0,14171.0,4761.0,4845813.0,2874.0,4486786.0,24148.0,9507595.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.975309,9.54321,13.919753,13.244286,10.16,9.191358,83.524273
644,644,GB_UKH,2021-10-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3878.0,8.0,681736.0,14179.0,3234.0,4849047.0,2570.0,4489356.0,20808.0,9528403.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.148148,7.814815,15.302469,4.007556,0.0,7.512346,78.77424
645,645,GB_UKH,2021-10-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3836.0,5.0,685572.0,14184.0,3282.0,4852329.0,2532.0,4491888.0,24188.0,9552591.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.677778,9.705556,18.038889,0.254,0.0,12.566667,87.74046
646,646,GB_UKH,2021-10-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3430.0,9.0,689002.0,14193.0,3012.0,4855341.0,2536.0,4494424.0,24498.0,9577089.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,15.416667,11.133333,17.788889,0.0,0.0,13.716667,90.178004
647,647,GB_UKH,2021-10-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3228.0,6.0,692230.0,14199.0,1325.0,4856666.0,3114.0,4497538.0,30313.0,9607402.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.994444,6.644444,18.038889,0.0508,0.0,9.244444,83.7615
648,648,GB_UKH,2021-10-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3949.0,3.0,696179.0,14202.0,1501.0,4858167.0,1721.0,4499259.0,13713.0,9621115.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.679012,7.450617,16.679012,0.181429,0.0,9.253086,85.959719
649,649,GB_UKH,2021-10-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,5302.0,8.0,701481.0,14210.0,2982.0,4861149.0,2113.0,4501372.0,19342.0,9640457.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.272222,6.094444,15.044444,0.1524,0.0,6.611111,78.952109
650,650,GB_UKH,2021-10-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4622.0,8.0,706103.0,14218.0,3246.0,4864395.0,2170.0,4503542.0,22637.0,9663094.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.816667,6.044444,14.772222,0.254,0.0,8.433333,85.96861
651,651,GB_UKH,2021-10-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4831.0,6.0,710934.0,14224.0,4793.0,4869188.0,2495.0,4506037.0,30697.0,9693791.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.45,3.855556,16.022222,0.4064,0.0,7.994444,85.817245
652,652,GB_UKH,2021-10-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4526.0,5.0,715460.0,14229.0,4289.0,4873477.0,2328.0,4508365.0,30428.0,9724219.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.894444,10.033333,15.327778,0.0,0.0,9.527778,81.115656
653,653,GB_UKH,2021-10-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3997.0,10.0,719457.0,14239.0,3291.0,4876768.0,2553.0,4510918.0,28410.0,9752629.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.549383,5.438272,14.074074,0.112889,0.0,6.462963,76.524255
654,654,GB_UKH,2021-10-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3541.0,12.0,722998.0,14251.0,2039.0,4878807.0,3374.0,4514292.0,37385.0,9790014.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.351852,4.858025,14.481481,0.0,0.0,7.62963,84.270003
655,655,GB_UKH,2021-10-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4671.0,8.0,727669.0,14259.0,1217.0,4880024.0,1724.0,4516016.0,15968.0,9805982.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.45679,9.493827,16.197531,0.0635,0.0,10.018519,86.280996
