location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
HR,2021-06-26,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,45,3,3505,359652,8200,2135858,3934,1476642,17780,1047984,21714,2524626,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,12,29,287,20,2,-7,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,22.911111,15.188889,28.844444,0.0,,13.845679,56.262331
HR,2021-06-27,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,14,2,2236,359666,8202,2138094,1874,1478516,3112,1051096,4986,2529612,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,19,35,248,35,6,-8,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,24.055556,15.75,29.661111,0.0,,14.58642,55.180873
HR,2021-06-28,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,70,3,5506,359736,8205,2143600,4065,1482581,11363,1062459,15428,2545040,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,19,34,271,-1,-19,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,25.7,16.6,32.35,0.0,,14.950617,51.020172
HR,2021-06-29,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,136,1,4954,359872,8206,2148554,6126,1488707,22315,1084774,28441,2573481,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,16,34,272,-2,-19,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,26.661111,17.244444,33.35,0.0,,14.203704,46.085631
HR,2021-06-30,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,103,3,4460,359975,8209,2153014,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,20,41,278,-2,-19,-4,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,25.466667,19.716667,30.511111,0.0,,13.209877,46.937102
HR,2021-07-01,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,92,3,4362,360067,8212,2157376,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,22,40,274,8,-17,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,19.638889,14.705556,25.677778,2.0574,,13.388889,66.723623
HR,2021-07-02,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,114,3,4055,360181,8215,2161431,12225,1500932,47489,1132263,59714,2633195,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,19,45,276,8,-15,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,19.561111,13.211111,25.805556,2.54,,12.092593,62.046972
HR,2021-07-03,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,56,3,3731,360237,8218,2165162,5291,1506223,25841,1158104,31132,2664327,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,18,36,321,36,5,-7,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.955556,13.355556,27.877778,0.0,,12.438272,54.566242
HR,2021-07-04,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,9,1,1618,360246,8219,2166780,1860,1508083,3120,1161224,4980,2669307,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,29,50,286,51,11,-6,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.355556,16.9,25.627778,0.931333,,15.919753,70.740988
HR,2021-07-05,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,96,2,5103,360342,8221,2171883,3904,1511987,14304,1175528,18208,2687515,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,35,55,377,14,-17,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,19.938889,16.127778,24.538889,28.0162,50.8,16.074074,78.139569
HR,2021-07-06,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,141,3,4982,360483,8224,2176865,6833,1518820,19778,1195306,26611,2714126,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,30,47,377,8,-17,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,23.916667,14.716667,30.433333,0.0508,,15.685185,59.464181
HR,2021-07-07,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,110,2,4105,360593,8226,2180970,8056,1526876,19069,1214375,27125,2741251,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,30,53,369,3,-19,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,26.772222,17.005556,33.41358,0.0,,16.074074,51.711164
HR,2021-07-08,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,87,0,3678,360680,8226,2184648,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,29,46,371,10,-18,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,27.166667,18.477778,33.316667,0.0,,17.851852,56.072858
HR,2021-07-09,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,88,1,3640,360768,8227,2188288,16813,1543689,34392,1248767,51205,2792456,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,24,52,341,13,-17,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,26.094444,20.177778,30.277778,0.0,,13.54321,46.000673
HR,2021-07-10,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,58,0,3454,360826,8227,2191742,6943,1550632,14835,1263602,21778,2814234,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,25,45,375,51,6,-8,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,23.377778,17.933333,28.455556,0.0,,14.055556,56.088535
HR,2021-07-11,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,15,2,1707,360841,8229,2193449,2057,1552689,852,1264454,2909,2817143,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,32,52,320,57,12,-7,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,23.627778,16.866667,29.261111,0.0,,16.283951,62.838804
HR,2021-07-12,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,83,2,4577,360924,8231,2198026,5017,1557706,10920,1275374,15937,2833080,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,39,57,435,18,-20,-4,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,24.244444,18.516667,29.95,3.937,,16.802469,62.752511
HR,2021-07-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,155,2,3965,361079,8233,2201991,4375,1562081,11254,1286628,15629,2848709,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,34,56,418,12,-20,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,25.9,18.005556,32.105556,0.0,,15.858025,53.715164
HR,2021-07-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,139,0,3909,361218,8233,2205900,7290,1569371,14867,1301495,22157,2870866,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,39,62,419,11,-20,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,22.788889,17.405556,28.233333,11.2522,,14.759259,60.007316
HR,2021-07-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,131,1,3966,361349,8234,2209866,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,39,54,421,19,-19,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.17284,13.950617,26.814815,0.0,,13.638889,61.056986
HR,2021-07-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,139,2,3834,361488,8236,2213700,15036,1584407,20448,1321943,35484,2906350,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,27,57,354,20,-19,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,20.505556,15.766667,25.605556,1.411111,,15.438272,72.229687
HR,2021-07-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,107,2,3469,361595,8238,2217169,4346,1588753,4834,1326777,9180,2915530,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,27,52,335,60,5,-4,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,20.133333,16.633333,23.761111,31.1658,10.16,17.037037,81.799805
HR,2021-07-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,18,2,,361613,8240,,826,1589579,645,1327422,1471,2917001,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,39,62,329,74,14,-5,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,20.516667,17.816667,23.422222,29.7942,,17.654321,83.477847
HR,2021-07-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,146,3,,361759,8243,2223324,4011,1593590,9756,1337178,13767,2930768,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,49,68,500,25,-24,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.366667,17.616667,25.15,12.827,,16.092593,73.255718
HR,2021-07-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,191,1,,361950,8244,,5556,1599146,12474,1349652,18030,2948798,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,43,58,507,17,-23,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.672222,15.505556,27.261111,0.6604,,15.506173,67.448523
HR,2021-07-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,179,1,,362129,8245,,5367,1604513,11170,1360822,16537,2965335,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,43,66,514,13,-24,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.188889,15.105556,26.272222,1.3462,,13.37037,60.652703
HR,2021-07-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,176,0,,362305,8245,2236369,6476,1610989,8905,1369727,15381,2980716,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,44,55,508,24,-23,-3,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,21.294444,13.8,27.188889,0.0,,13.45679,60.652981
HR,2021-07-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,191,0,,362496,8245,,6317,1617306,10302,1380029,16619,2997335,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,32,57,452,25,-22,-3,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,22.255556,16.55,27.772222,0.0,,14.703704,62.122477
HR,2021-07-24,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,125,0,,362621,8245,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,31,50,472,78,7,-8,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,23.383333,15.577778,29.522222,0.0254,,16.938272,66.555226
HR,2021-07-25,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,27,2,,362648,8247,2251838,3133,1620439,8284,1388313,11417,3008752,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,51,72,429,99,17,-8,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,24.872222,18.444444,30.627778,0.0,,16.598765,60.007983
HR,2021-07-26,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,193,0,,362841,8247,,3036,1623475,6663,1394976,9699,3018451,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,53,74,602,36,-28,-3,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,24.888889,18.222222,30.305556,0.1778,,16.45679,59.177148
HR,2021-07-27,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,198,2,,363039,8249,,4609,1628084,8503,1403479,13112,3031563,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,45,63,590,21,-27,-1,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,25.372222,19.722222,30.638889,0.0508,,17.080247,59.742393
HR,2021-07-28,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,188,1,,363227,8250,,4067,1632151,7071,1410550,11138,3042701,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,45,66,572,14,-28,-2,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,25.622222,18.594444,31.655556,0.0,,14.141975,48.432629
HR,2021-07-29,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,170,4,,363397,8254,2292819,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,45,58,557,25,-27,-2,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,24.611111,17.2,30.638889,0.0,,16.493827,59.80363
HR,2021-07-30,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,218,5,,363615,8259,,11251,1643402,14705,1425255,25956,3068657,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,34,59,491,30,-26,-2,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,25.677778,17.366667,32.111111,0.0,,16.592593,56.584802
HR,2021-07-31,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,143,4,,363758,8263,,3064,1646466,6643,1431898,9707,3078364,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,33,51,489,99,6,-8,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,25.455556,18.805556,31.15,0.0,,17.154321,59.06712
HR,2021-08-01,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,29,3,,363787,8266,2308960,690,1647156,1665,1433563,2355,3080719,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,54,77,431,120,19,-7,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,24.211111,18.138889,30.061111,1.5494,,17.030864,63.904969
HR,2021-08-02,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,186,1,,363973,8267,,3170,1650326,60296,1493859,10748,3091467,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,59,78,659,39,-34,-2,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,20.344444,16.722222,25.016667,3.556,,14.919753,70.186802
HR,2021-08-03,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,271,0,,364244,8267,,3275,1653601,5073,1498932,7742,3099209,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,54,75,667,27,-34,0,1,1,1,3,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,33.8,21.733333,15.455556,27.277778,0.084667,,13.617284,59.85096
