location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
ES,2020-10-09,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,14802,149,912304,35520,915,157076,60,13662,,,,,,,1016,2003,2200,2049,2393,2148,1310,731,946,53948,72854,121783,128632,147422,132368,88886,66494,94174,0,0,0,0,2,7,16,32,92,5,8,44,94,364,1239,3175,7784,22625,9,4,21,39,90,150,155,162,285,837,790,3569,8030,16042,24050,27758,31584,43057,1,0,1,4,5,12,18,15,4,72,73,181,530,1344,2763,4226,3605,718,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,7019,7783,424158,480637,88,61,19353,15919,495,420,84781,69825,45,15,9299,4143,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-25,-8,13,-21,-27,5,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,3,0,64.35,18.881944,11.194444,27.104167,0.0,,8.992063,52.847379
ES,2020-10-10,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,8742,138,921046,35658,734,157810,56,13718,,,,,,,530,1037,1293,1165,1423,1351,777,568,591,54478,73891,123076,129797,148845,133719,89663,67062,94765,0,1,0,0,3,3,8,25,98,5,9,44,94,367,1242,3183,7809,22723,6,2,20,30,64,113,109,157,233,843,792,3589,8060,16106,24163,27867,31741,43290,0,0,0,5,6,11,20,8,6,72,73,181,535,1350,2774,4246,3613,724,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,4233,4507,428391,485144,72,66,19425,15985,383,351,85164,70176,41,15,9340,4158,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-29,-1,5,-27,-9,4,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,3,0,64.35,17.972222,11.5,24.729167,0.0,,8.150794,52.783392
ES,2020-10-11,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,6771,113,927817,35771,733,158543,62,13780,,,,,,,374,790,915,918,1120,1031,709,402,510,54852,74681,123991,130715,149965,134750,90372,67464,95275,0,0,0,0,1,3,8,18,83,5,9,44,94,368,1245,3191,7827,22806,11,6,17,29,58,100,125,145,242,854,798,3606,8089,16164,24263,27992,31886,43532,1,1,1,1,6,14,19,16,3,73,74,182,536,1356,2788,4265,3629,727,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3197,3574,431588,488718,61,52,19486,16037,409,324,85573,70500,32,30,9372,4188,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-24,6,12,-31,-4,3,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,3,0,64.35,13.090278,7.666667,19.666667,0.0,,2.420635,48.458654
ES,2020-10-12,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,6339,128,934156,35899,722,159265,65,13845,,,,,,,296,738,907,823,1077,1047,644,382,423,55148,75419,124898,131538,151042,135797,91016,67846,95698,0,0,0,0,1,0,12,37,78,5,9,44,94,369,1245,3203,7864,22884,5,3,24,27,63,94,129,143,234,859,801,3630,8116,16227,24357,28121,32029,43766,0,0,2,2,7,9,24,19,2,73,74,184,538,1363,2797,4289,3648,729,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3139,3200,434727,491918,72,56,19558,16093,376,346,85949,70846,44,21,9416,4209,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-32,-48,42,-46,-72,14,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,3,0,64.35,12.875,6.638889,19.638889,0.0,,1.52381,46.204116
ES,2020-10-13,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,12421,152,946577,36051,959,160224,86,13931,,,,,,,684,1523,1778,1716,2219,1969,1116,714,693,55832,76942,126676,133254,153261,137766,92132,68560,96391,0,0,0,0,1,5,20,21,104,5,9,44,94,370,1250,3223,7885,22988,7,6,18,40,75,164,166,181,302,866,807,3648,8156,16302,24521,28287,32210,44068,0,1,1,4,7,16,26,23,8,73,75,185,542,1370,2813,4315,3671,737,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,6008,6411,440735,498329,79,73,19637,16166,528,431,86477,71277,53,33,9469,4242,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-24,7,-2,-19,-22,5,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,15.090278,7.326389,22.527778,0.0,,4.809524,50.455208
ES,2020-10-14,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,16426,144,963003,36195,1044,161268,98,14029,,,,,,,962,2152,2334,2252,2804,2514,1484,903,1015,56794,79094,129010,135506,156065,140280,93616,69463,97406,0,0,0,1,0,5,15,33,90,5,9,44,95,370,1255,3238,7918,23078,4,3,19,37,117,153,174,199,338,870,810,3667,8193,16419,24674,28461,32409,44406,2,0,2,2,6,24,22,32,8,75,75,187,544,1376,2837,4337,3703,745,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,7868,8557,448603,506886,86,58,19723,16224,569,475,87046,71752,65,33,9534,4275,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-26,1,-8,-22,-20,7,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,13.5,9.1875,17.784722,0.0,,1.738095,44.590823
ES,2020-10-15,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,17529,156,980532,36351,1009,162277,87,14116,,,,,,,1078,2317,2576,2390,2921,2636,1519,988,1099,57872,81411,131586,137896,158986,142916,95135,70451,98505,0,1,0,0,0,10,11,31,103,5,10,44,95,370,1265,3249,7949,23181,5,5,21,50,107,148,196,190,287,875,815,3688,8243,16526,24822,28657,32599,44693,0,1,2,2,14,19,20,22,7,75,76,189,546,1390,2856,4357,3725,752,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,8262,9263,456865,516149,85,71,19808,16295,582,427,87628,72179,63,24,9597,4299,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-25,0,-5,-21,-20,6,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,11.041667,5.375,17.055556,0.0,,1.539683,52.14087
ES,2020-10-16,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,18315,163,998847,36514,1100,163377,88,14204,,,,,,,1107,2571,2706,2433,3188,2704,1644,1013,943,58979,83982,134292,140329,162174,145620,96779,71464,99448,0,0,0,1,2,7,13,30,110,5,10,44,96,372,1272,3262,7979,23291,4,10,20,46,129,181,206,204,300,879,825,3708,8289,16655,25003,28863,32803,44993,1,0,1,3,8,13,22,33,7,76,76,190,549,1398,2869,4379,3758,759,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,8846,9468,465711,525617,94,69,19902,16364,630,470,88258,72649,65,23,9662,4322,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-29,1,-1,-21,-19,6,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,9.472222,2.666667,15.777778,0.0,,-0.134921,51.324724
ES,2020-10-17,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,11953,145,1010800,36659,898,164275,112,14316,,,,,,,638,1436,1778,1559,1996,1848,1169,751,774,59617,85418,136070,141888,164170,147468,97948,72215,100222,0,0,0,0,3,1,13,25,103,5,10,44,96,375,1273,3275,8004,23394,1,4,19,31,89,144,160,187,263,880,829,3727,8320,16744,25147,29023,32990,45256,0,0,3,2,21,15,33,34,4,76,76,193,551,1419,2884,4412,3792,763,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,5601,6350,471312,531967,74,71,19976,16435,499,399,88757,73048,92,20,9754,4342,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-34,-5,1,-24,-10,6,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,10.805556,3.034722,18.798611,0.0,,0.214286,48.657482
ES,2020-10-18,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,8241,152,1019041,36811,865,165140,81,14397,,,,,,,450,963,1083,1102,1384,1336,800,514,607,60067,86381,137153,142990,165554,148804,98748,72729,100829,0,0,0,0,1,5,14,33,99,5,10,44,96,376,1278,3289,8037,23493,6,4,13,39,74,130,149,169,281,886,833,3740,8359,16818,25277,29172,33159,45537,0,0,2,2,10,14,30,20,3,76,76,195,553,1429,2898,4442,3812,766,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3936,4305,475248,536272,74,78,20050,16513,439,426,89196,73474,53,28,9807,4370,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-38,-6,-2,-30,-6,5,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,12.875,5.048611,21.416667,0.0,,1.714286,47.011466
ES,2020-10-19,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,15719,179,1034760,36990,1184,166324,130,14527,,,,,,,910,2025,2150,2182,2713,2422,1449,915,949,60977,88406,139303,145172,168267,151226,100197,73644,101778,0,0,0,0,4,7,12,39,117,5,10,44,96,380,1285,3301,8076,23610,10,11,16,44,106,182,231,232,352,896,844,3756,8403,16924,25459,29403,33391,45889,0,0,1,1,25,22,42,31,8,76,76,196,554,1454,2920,4484,3843,774,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,7465,8253,482713,544525,98,81,20148,16594,623,561,89819,74035,90,40,9897,4410,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-28,-4,0,-21,-20,6,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,16.013889,7.0625,24.020833,0.0,,3.840278,44.512379
ES,2020-10-20,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,20942,188,1055702,37178,1248,167572,94,14621,,,,,,,1319,2788,2806,2800,3541,3229,1891,1213,1348,62296,91194,142109,147972,171808,154455,102088,74857,103126,0,0,0,0,2,2,18,38,128,5,10,44,96,382,1287,3319,8114,23738,5,2,23,48,113,190,216,262,389,901,846,3779,8451,17037,25649,29619,33653,46278,0,0,0,2,10,14,33,30,5,76,76,196,556,1464,2934,4517,3873,779,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,9930,11009,492643,555534,101,87,20249,16681,706,542,90525,74577,60,34,9957,4444,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-33,-7,-19,-25,-21,8,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,15.694444,12.034722,20.277778,3.664857,,10.486111,71.922349
ES,2020-10-21,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,23244,179,1078946,37357,1259,168831,106,14727,,,,,,,1324,3121,3257,3107,3834,3448,2184,1371,1592,63620,94315,145366,151079,175642,157903,104272,76228,104718,0,0,0,0,4,8,16,31,120,5,10,44,96,386,1295,3335,8145,23858,5,7,22,58,126,204,222,260,355,906,853,3801,8509,17163,25853,29841,33913,46633,0,0,1,5,7,16,34,37,6,76,76,197,561,1471,2950,4551,3910,785,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,10908,12330,503551,567864,98,81,20347,16762,723,536,91248,75113,71,35,10028,4479,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-31,-2,-11,-24,-19,8,3,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,64.35,14.819444,12.590278,17.625,22.279429,,11.631944,81.422786
ES,2020-10-22,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,23843,212,1102789,37569,1355,170186,105,14832,,,,,,,1378,3080,3513,3290,3935,3449,2147,1385,1654,64998,97395,148879,154369,179577,161352,106419,77613,106372,0,0,0,0,2,4,17,42,147,5,10,44,96,388,1299,3352,8187,24005,5,4,28,62,122,224,253,262,394,911,857,3829,8571,17285,26077,30094,34175,47027,0,1,0,4,9,24,34,24,9,76,77,197,565,1480,2974,4585,3934,794,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,11170,12668,514721,580532,105,107,20452,16869,737,618,91985,75731,74,31,10102,4510,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-32,-3,-19,-24,-20,8,1,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,58.8,13.930556,11.625,16.840278,4.100286,,11.798611,87.098477
ES,2020-10-23,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,25030,219,1127819,37788,1360,171546,115,14947,,,,,,,1507,3278,3608,3354,4151,3624,2343,1480,1675,66505,100673,152487,157723,183728,164976,108762,79093,108047,0,0,0,1,4,8,13,37,156,5,10,44,97,392,1307,3365,8224,24161,10,6,36,62,120,214,237,279,396,921,863,3865,8633,17405,26291,30331,34454,47423,0,0,0,7,5,22,29,43,9,76,77,197,572,1485,2996,4614,3977,803,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,11754,13273,526475,593805,127,92,20579,16961,754,606,92739,76337,82,33,10184,4543,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-30,3,-6,-21,-19,7,1,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,58.8,11.451389,8.055556,15.402778,8.563429,,8.763889,83.645811
ES,2020-10-24,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,15442,194,1143261,37982,1192,172738,98,15045,,,,,,,925,1911,2069,2108,2548,2343,1568,988,974,67430,102584,154556,159831,186276,167319,110330,80081,109021,0,0,1,0,1,6,13,43,130,5,10,45,97,393,1313,3378,8267,24291,9,7,24,50,112,180,209,244,357,930,870,3889,8683,17517,26471,30540,34698,47780,0,1,1,4,8,17,26,33,8,76,78,198,576,1493,3013,4640,4010,811,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,7303,8138,533778,601943,114,80,20693,17041,665,527,93404,76864,66,32,10250,4575,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-36,-4,-6,-26,-12,6,1,2,2,4,0,1,2,3,2,2,0,0,2,2,1,0,0,4,0,58.8,10.715278,6.097222,15.368056,0.4445,,7.513889,80.733251
