location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
FI,2020-06-10,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,15,0,2973,7040,305,221137,,,,,,,1,2,3,3,2,0,1,2,1,205,404,1265,1261,1132,1292,638,341,502,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,9,6,3485,3555,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-7,7,214,-26,-39,4,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,14.044444,5.722222,19.333333,0.0,,6.077778,59.28782
FI,2020-06-11,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,24,0,2496,7064,305,223633,,,,,,,1,0,5,8,3,3,1,2,1,206,404,1270,1269,1135,1295,639,343,503,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,15,9,3500,3564,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-7,7,204,-30,-40,4,1,2,2,1,0,0,0,3,2,1,95000000,0,2,1,1,0,0,0,0,44.44,15.466667,8.433333,20.455556,0.0,,6.722222,56.472623
FI,2020-06-12,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,9,0,1553,7073,305,225186,,,,,,,0,0,3,2,2,1,1,0,0,206,404,1273,1271,1137,1296,640,343,503,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3,6,3503,3570,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-9,2,240,-31,-40,2,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,15.705556,8.038889,20.277778,0.0,,5.322222,50.428387
FI,2020-06-13,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,14,0,826,7087,305,226012,,,,,,,1,0,3,6,0,2,1,0,1,207,404,1276,1277,1137,1298,641,343,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,6,8,3509,3578,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-14,2,239,-19,5,-5,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,17.366667,7.744444,23.422222,0.0,,6.244444,48.697006
FI,2020-06-14,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,17,0,1899,7104,305,227911,,,,,,,1,1,5,4,3,3,0,0,0,208,405,1281,1281,1140,1301,641,343,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,15,2,3524,3580,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-8,12,221,-24,8,-6,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,19.983333,8.827778,25.988889,0.0,,6.811111,42.688602
FI,2020-06-15,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,4,0,2991,7108,305,230902,,,,,,,0,0,0,2,1,1,0,0,0,208,405,1281,1283,1141,1302,641,343,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3,1,3527,3581,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,4,13,223,-27,-41,3,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,19.2,11.733333,24.477778,0.0,,9.661111,54.674156
FI,2020-06-16,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,4,0,2730,7112,305,233632,,,,,,,0,0,1,1,1,0,0,1,0,208,405,1282,1284,1142,1302,641,344,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,3,3528,3584,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,0,12,192,-27,-41,4,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,16.283333,10.527778,20.827778,0.0,,7.311111,55.441374
FI,2020-06-17,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,2069,7117,305,235701,,,,,,,1,0,2,0,1,0,1,0,0,209,405,1284,1284,1143,1302,642,344,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,3,3530,3587,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,4,22,241,-24,-41,2,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,18.244444,9.777778,23.911111,0.0,,6.922222,47.747118
FI,2020-06-18,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,0,0,1440,7117,305,237141,,,,,,,0,0,0,0,0,0,0,0,0,209,405,1284,1284,1143,1302,642,344,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3530,3587,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,3,33,290,-26,-45,-1,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,16.355556,12.088889,22.283333,13.462,,13.161111,81.513871
FI,2020-06-19,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,16,1,747,7133,306,237888,,,,,,,1,0,5,0,4,2,0,4,0,210,405,1289,1284,1147,1304,642,348,504,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,10,6,3540,3593,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-48,-18,517,-52,-78,5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,16.9,10.977778,21.094444,1.651,,10.133333,64.431286
FI,2020-06-20,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,9,1,687,7142,307,238575,,,,,,,2,0,1,2,1,0,2,0,1,212,405,1290,1286,1148,1304,644,348,505,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3,6,3543,3599,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-58,-37,330,-46,-23,-5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,15.433333,9.027778,20.311111,0.0,,7.138889,57.92624
FI,2020-06-21,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,1,0,1604,7143,307,240179,,,,,,,0,0,0,0,0,0,1,0,0,212,405,1290,1286,1148,1304,645,348,505,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,0,3544,3599,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-20,3,256,-31,2,-13,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,17.383333,9.044444,22.566667,0.0,,7.666667,53.175247
FI,2020-06-22,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,1,0,2635,7144,307,242814,,,,,,,0,0,0,1,0,0,0,0,0,212,405,1290,1287,1148,1304,645,348,505,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,1,3544,3600,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,3,12,255,-29,-47,2,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,19.661111,9.883333,24.911111,0.0,,9.266667,51.294255
FI,2020-06-23,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,11,1,2330,7155,308,245144,,,,,,,3,0,1,1,2,1,1,1,1,215,405,1291,1288,1150,1305,646,349,506,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,5,6,3549,3606,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-1,9,275,-27,-46,4,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,19.477778,11.85,25.088889,0.0,,10.705556,57.561901
FI,2020-06-24,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,12,0,2693,7167,308,247837,,,,,,,1,2,2,2,3,1,0,1,0,216,407,1293,1290,1153,1306,646,350,506,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,5,7,3554,3613,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,0,9,323,-26,-44,3,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,19.933333,12.388889,25.394444,0.0,,11.45,58.361236
FI,2020-06-25,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,2176,7172,308,250013,,,,,,,0,0,2,0,3,0,0,0,0,216,407,1295,1290,1156,1306,646,350,506,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,4,3555,3617,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-4,8,298,-28,-45,3,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,20.827778,13.961111,27.577778,1.524,,13.888889,64.678666
FI,2020-06-26,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,19,0,1556,7191,308,251569,,,,,,,0,0,4,5,3,4,1,1,1,216,407,1299,1295,1159,1310,647,351,507,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,11,8,3566,3625,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-6,2,298,-30,-45,2,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,19.783333,14.094444,24.405556,0.3048,,11.555556,59.497543
FI,2020-06-27,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,7,0,965,7198,308,252534,,,,,,,0,0,2,0,3,1,0,0,1,216,407,1301,1295,1162,1311,647,351,508,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,4,3,3570,3628,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-11,1,263,-16,1,-6,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,15.65,8.677778,21.05,0.0,,5.722222,51.752211
FI,2020-06-28,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,0,1,1696,7198,309,254230,,,,,,,0,0,0,0,0,0,0,0,0,216,407,1301,1295,1162,1311,647,351,508,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3570,3628,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-6,9,219,-21,8,-7,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,14.6,7.366667,19.544444,0.0,,5.338889,53.991337
FI,2020-06-29,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,11,0,2834,7209,309,257064,,,,,,,0,2,1,3,2,4,0,-1,0,216,409,1302,1298,1164,1315,647,350,508,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,10,1,3580,3629,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,0,7,173,-31,-47,5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,17.038889,8.227778,22.75,0.0635,,8.35,57.137935
FI,2020-06-30,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,2776,7214,309,259840,,,,,,,2,0,1,1,1,0,0,0,0,218,409,1303,1299,1165,1315,647,350,508,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,3,2,3583,3631,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-2,4,93,-35,-48,8,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,13.761111,10.522222,18.938889,17.907,10.16,12.422222,91.696436
FI,2020-07-01,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,22,0,3769,7236,309,263609,,,,,,,3,2,3,1,4,4,2,1,2,221,411,1306,1300,1169,1319,649,351,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,13,9,3596,3640,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,4,7,155,-29,-47,6,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,12.827778,8.616667,15.783333,33.7185,,11.111111,89.382861
FI,2020-07-02,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,3240,7241,309,266849,,,,,,,0,0,0,1,1,1,1,1,0,221,411,1306,1301,1170,1320,650,352,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,3,3598,3643,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,1,5,194,-29,-47,5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,12.688889,6.8,16.222222,0.0,,4.877778,59.036899
FI,2020-07-03,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,1,0,2645,7242,309,269494,,,,,,,0,0,0,0,1,1,0,0,-1,221,411,1306,1301,1171,1321,650,352,509,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,-1,3600,3642,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-2,0,207,-29,-47,4,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,11.85,5.761111,16.627778,4.3815,,8.138889,78.113439
FI,2020-07-04,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,6,0,1314,7248,309,270808,,,,,,,0,2,1,1,0,1,0,1,0,221,413,1307,1302,1171,1322,650,353,509,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,4,3602,3646,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-12,-3,98,-26,-3,-1,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,13.1,7.366667,19.138889,1.016,,8.494444,73.905379
FI,2020-07-05,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,2239,7253,309,273047,,,,,,,1,0,0,0,2,1,1,0,0,222,413,1307,1302,1173,1323,651,353,509,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,3,3604,3649,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-5,4,137,-25,4,-3,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,10.905556,6.888889,14.244444,4.148667,,7.811111,81.383926
FI,2020-07-06,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,4,0,4548,7257,309,277595,,,,,,,1,0,0,2,0,0,0,0,1,223,413,1307,1304,1173,1323,651,353,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,2,3606,3651,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,6,8,176,-29,-53,5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,11.461111,7.116667,15.905556,10.033,,9.894444,90.217301
FI,2020-07-07,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,5,0,4400,7262,309,281995,,,,,,,0,0,1,1,1,2,0,0,0,223,413,1308,1305,1174,1325,651,353,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,4,3607,3655,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,3,7,184,-30,-53,6,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,13.516667,8.511111,17.361111,4.318,,10.955556,84.64304
FI,2020-07-08,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,3,0,4876,7265,309,286871,,,,,,,0,0,0,1,1,0,0,1,0,223,413,1308,1306,1175,1325,651,354,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,1,3609,3656,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,2,5,249,-28,-51,5,1,1,1,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,35.19,13.955556,8.122222,17.827778,5.842,,10.494444,79.70784
FI,2020-07-09,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,8,0,4389,7273,309,291260,,,,,,,0,1,1,1,2,0,2,1,0,223,414,1309,1307,1177,1325,653,355,510,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,4,4,3613,3660,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-1,5,202,-32,-52,5,1,1,2,1,0,0,0,3,2,1,0,0,2,2,1,112986734,0,0,0,40.74,12.711111,7.35,18.116667,2.032,,9.561111,81.248976
FI,2020-07-10,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,6,0,3296,7279,309,294556,,,,,,,0,0,2,3,0,0,0,0,1,223,414,1311,1310,1177,1325,653,355,511,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,2,4,3615,3664,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-3,-1,235,-30,-51,3,1,1,2,1,0,0,0,3,2,1,0,0,2,2,1,0,0,0,0,40.74,11.45,6.966667,15.322222,4.3815,,9.561728,86.78339
