location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AL,2021-04-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,100,5,1867,129694,2347,587340,0,,0,,8065,332905,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,10.87037,6.388889,15.802469,9.55675,,5.407407,69.499741
AL,2021-04-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,148,6,3008,129842,2353,590348,0,,0,,13029,345934,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,9.166667,7.302469,12.160494,9.652,20.32,6.339506,82.896102
AL,2021-04-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,138,5,2584,129980,2358,592932,0,,0,,4066,350000,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,9.54321,6.185185,13.679012,5.969,,5.87037,78.297027
AL,2021-04-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,134,6,2517,130114,2364,595449,0,,0,,22075,372075,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,10.54321,4.679012,16.265432,2.6035,,4.5,66.594356
AL,2021-04-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,156,3,3079,130270,2367,598528,0,,0,,10923,382998,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,10.512346,4.259259,16.154321,2.00025,,6.037037,74.053797
AL,2021-04-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,139,5,3457,130409,2372,601985,0,,0,,8353,391351,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,11.154321,8.679012,14.277778,15.875,,8.487654,84.204947
AL,2021-04-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,128,6,2789,130537,2378,604774,0,,0,,8713,400064,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,12.253086,8.969136,15.944444,5.2705,20.32,5.790123,67.4855
AL,2021-04-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,69,1,994,130606,2379,605768,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,13.777778,7.061728,20.685185,0.141111,,4.919753,56.511302
AL,2021-04-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,130,4,2839,130736,2383,608607,0,,0,,8555,408619,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,14.524691,6.444444,21.617284,0.0,,5.697531,55.678258
AL,2021-04-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,123,3,2258,130859,2386,610865,0,,0,,8236,416855,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,16.061728,10.382716,21.45679,0.056444,,6.141975,52.545826
AL,2021-04-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,118,3,2079,130977,2389,612944,0,,0,,16773,433628,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,,,2,2,2,0,0,4,2,54.63,16.302469,8.820988,22.265432,0.028222,,8.975309,62.04978
AL,2021-04-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,108,5,2808,131085,2394,615752,0,,0,,19620,453248,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,,,2,2,2,0,0,4,2,54.63,17.345679,9.833333,24.345679,0.0,,10.62963,65.092325
AL,2021-04-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,100,2,2962,131185,2396,618714,0,,0,,23655,476903,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,,,2,2,2,0,0,4,2,54.63,20.145833,11.3125,28.083333,0.0,,10.888889,55.7769
AL,2021-05-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,53,1,1535,131238,2397,620249,0,,0,,17125,494028,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,,,2,2,2,0,0,4,2,54.63,21.148148,13.32716,27.179012,0.127,,12.395062,57.732152
AL,2021-05-02,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,38,2,1762,131276,2399,622011,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,,,2,2,2,0,0,4,2,54.63,20.901235,15.858025,25.549383,0.169333,,12.141975,57.709354
AL,2021-05-03,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,51,3,1995,131327,2402,624006,0,,0,,23473,517501,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,63.89,17.049383,12.567901,21.851852,0.0,,9.808642,62.708492
AL,2021-05-04,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,92,1,2851,131419,2403,626857,0,,0,,19886,537387,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,63.89,15.909722,8.472222,21.909722,0.0,,7.902778,59.662153
AL,2021-05-05,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,91,3,2818,131510,2406,629675,0,,0,,19197,556584,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,16.703704,12.425926,22.117284,0.0,,8.62963,59.408039
AL,2021-05-06,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,67,2,2728,131577,2408,632403,0,,0,,15642,572226,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,17.67284,10.481481,23.185185,0.0,,10.697531,63.899308
AL,2021-05-07,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,89,3,4516,131666,2411,636919,0,,0,,13467,585693,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,16.444444,9.994444,22.955556,0.0,,9.861111,65.459456
AL,2021-05-08,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,57,1,1952,131723,2412,638871,0,,0,,11073,596766,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,17.666667,9.327778,24.405556,0.0,,8.133333,54.075861
AL,2021-05-09,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,30,4,1444,131753,2416,640315,0,,0,,3234,600000,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,17.623457,9.376543,24.808642,0.0,,8.0,55.054799
AL,2021-05-10,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,50,4,2956,131803,2420,643271,0,,0,,12959,612959,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,18.623457,11.407407,25.438272,0.0,,12.185185,66.240612
AL,2021-05-11,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,42,3,2707,131845,2423,645978,434848,440921,180931,181586,9548,622507,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,19.592593,12.0,26.296296,0.0,,12.185185,62.416244
AL,2021-05-12,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,45,3,2596,131890,2426,648574,3834,444755,6335,187921,10169,632676,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,17.518519,12.660494,22.320988,0.0635,,11.950617,70.063127
AL,2021-05-13,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,49,1,2964,131939,2427,651538,647,445402,5015,192936,5662,638338,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,15.25,9.244444,19.494444,0.197556,,8.661111,65.367691
AL,2021-05-14,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,39,2,3400,131978,2429,654938,3169,448571,11823,204759,14992,653330,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,16.530864,11.820988,21.475309,1.665111,,9.240741,62.892001
AL,2021-05-15,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,37,3,1862,132015,2432,656800,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,14.05,11.466667,17.516667,5.870222,,10.655556,80.35731
AL,2021-05-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,17,3,2639,132032,2435,659439,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,16.018519,10.858025,21.006173,2.57175,,10.358025,70.054463
AL,2021-05-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,39,1,3169,132071,2436,662608,8409,456980,18344,223103,26753,680083,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,18.839506,13.0,24.32716,0.0,,10.592593,59.534547
AL,2021-05-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,24,2,3051,132095,2438,665659,3211,460191,5653,228756,8864,688947,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,18.172222,13.311111,22.205556,0.987778,,9.55,58.012013
AL,2021-05-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,23,2,3093,132118,2440,668752,3211,463402,5653,234409,8864,697811,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,17.074074,8.969136,23.919753,0.0635,,7.895062,55.076279
AL,2021-05-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,35,1,3167,132153,2441,671919,2681,466083,3251,237660,5932,703743,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,2,1,1,1,0,0,1,2,2,,,4,2,60.19,14.32716,10.876543,18.104938,10.38225,,9.858025,75.181983
AL,2021-05-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,23,1,3862,132176,2442,675781,3086,469169,2017,239677,5103,708846,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,15.074074,7.08642,21.345679,0.620889,,7.024691,59.19562
AL,2021-05-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,33,2,2512,132209,2444,678293,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,17.755556,8.216667,23.927778,0.0,,7.305556,50.692622
AL,2021-05-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,6,1,2020,132215,2445,680313,3671,472840,4099,243776,7770,716616,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,19.364198,10.04321,26.382716,0.0,,8.469136,49.501868
AL,2021-05-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,14,2,3366,132229,2447,683679,2397,475237,6122,249898,8519,725135,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,21.623457,12.901235,29.654321,0.0,,11.660494,53.262377
AL,2021-05-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,15,0,2691,132244,2447,686370,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,22.916667,15.05,29.144444,0.0,,11.605556,49.220906
AL,2021-05-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,20,0,3137,132264,2447,689507,4552,479789,19299,269197,23851,748986,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,20.432099,12.839506,27.074074,0.0,,12.617284,61.064561
AL,2021-05-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,21,1,2807,132285,2448,692314,1999,481788,8058,277255,10057,759043,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,2,2,0,0,4,2,46.3,19.5,12.722222,25.377778,0.0,,12.561111,64.491879
AL,2021-05-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,12,1,3255,132297,2449,695569,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,3,2,0,0,4,2,46.3,18.555556,10.734568,24.5,0.0,,10.061728,58.079934
AL,2021-05-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,12,1,2170,132309,2450,697739,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,3,2,0,0,4,2,46.3,18.95,11.361111,24.583333,0.0,,10.95,60.280048
AL,2021-05-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,6,1,2325,132315,2451,700064,3374,485162,9787,287042,13161,772204,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,3,2,0,0,4,2,46.3,17.117284,12.790123,21.839506,0.09525,,12.04321,72.807876
AL,2021-05-31,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,22,0,3661,132337,2451,703725,966,486128,3291,290333,4257,776461,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,3,2,0,0,4,2,46.3,15.238889,11.327778,19.933333,4.5466,,9.433333,69.809243
AL,2021-06-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,14,0,3057,132351,2451,706782,950,487078,2931,293264,3881,780342,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,0,1,1,0,0,1,3,2,0,0,2,2,46.3,15.316667,8.466667,19.977778,0.6096,,7.65,61.32106
