location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RO,2020-04-26,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,401,18,164,11036,619,3054,,236,,,,,,,8,8,35,57,98,82,55,37,20,249,357,919,1641,2705,2294,1438,846,497,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-71,-39,-50,-66,-30,12,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,6.611111,1.305556,13.766667,1.4732,1069.34,0.2,64.435488
RO,2020-04-27,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,303,27,87,11339,646,3141,,227,,,,,,,14,21,26,50,69,57,38,21,6,263,378,945,1691,2774,2351,1476,867,503,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-56,-34,-33,-59,-48,17,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.688889,-1.222222,15.888889,0.0,1010.92,-1.827778,51.395494
RO,2020-04-28,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,277,17,263,11616,663,3404,,243,,,,,,,13,11,18,46,46,59,47,8,26,276,389,963,1737,2820,2410,1523,875,529,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-56,-32,-33,-59,-49,16,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,10.855556,1.016667,19.533333,0.0,980.44,1.955556,54.567948
RO,2020-04-29,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,362,30,165,11978,693,3569,120175,247,,,,,,,8,18,27,48,80,67,41,23,38,284,407,990,1785,2900,2477,1564,898,567,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-56,-31,-36,-58,-48,17,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,11.972222,6.172222,19.794444,1.905,,6.577778,70.063034
RO,2020-04-30,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,262,24,448,12240,717,4017,,221,,,,,,,15,11,23,39,64,75,38,25,19,299,418,1013,1824,2964,2552,1602,923,586,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-53,-24,-35,-58,-48,16,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,11.511111,7.055556,17.761111,2.1082,,8.422222,81.628873
RO,2020-05-01,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,327,27,311,12567,744,4328,,249,,,,,,,6,14,28,29,49,56,47,39,58,305,432,1041,1853,3013,2608,1649,962,644,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-69,-41,-49,-70,-64,23,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,11.561111,6.75,19.088889,1.8288,,8.283333,80.786621
RO,2020-05-02,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,165,27,219,12732,771,4547,,265,,,,,,,10,7,14,26,25,36,26,9,10,315,439,1055,1879,3038,2644,1675,971,654,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-37,-48,-60,-30,11,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,12.016667,6.555556,18.322222,0.508,840.74,6.672222,70.506716
RO,2020-05-03,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,431,19,322,13163,790,4869,,255,,,,,,,16,10,41,52,86,71,66,46,42,331,449,1096,1931,3124,2715,1741,1017,696,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-72,-40,-55,-68,-31,12,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,8.844444,5.405556,13.511111,4.0386,,6.617284,87.512945
RO,2020-05-04,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,349,28,400,13512,818,5269,,243,,,,,,,18,18,25,41,69,65,53,28,24,349,467,1121,1972,3193,2780,1794,1045,720,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-56,-33,-40,-60,-47,17,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,7.672222,6.35,9.561111,16.129,13.546667,6.522222,92.688058
RO,2020-05-05,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,325,23,185,13837,841,5454,,244,,,,,,,9,13,20,40,89,84,45,20,12,358,480,1141,2012,3282,2864,1839,1065,732,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-54,-29,-34,-57,-46,16,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,10.311111,6.466667,15.461111,1.9304,1130.3,5.372222,71.86489
RO,2020-05-06,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,270,23,334,14107,864,5788,170660,244,,,,,,,14,17,12,37,52,43,43,31,17,372,497,1153,2049,3334,2907,1882,1096,749,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-55,-29,-40,-58,-46,17,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,6.7,4.077778,11.327778,3.2004,,2.805556,76.826628
RO,2020-05-07,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,392,24,356,14499,888,6144,,234,,,,,,,6,27,20,61,95,102,41,14,24,378,524,1173,2110,3429,3009,1923,1110,773,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-54,-29,-37,-58,-45,17,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,7.705556,3.933333,13.027778,5.1562,,2.438889,70.369135
RO,2020-05-08,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,312,35,279,14811,923,6423,,232,,,,,,,12,12,25,37,52,61,52,32,23,390,536,1198,2147,3481,3070,1975,1142,796,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-52,-22,-35,-53,-31,14,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,8.75,1.116667,15.183333,0.4826,1341.12,1.816667,62.490673
RO,2020-05-09,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,320,16,489,15131,939,6912,,245,,,,,,,6,4,35,53,52,49,35,31,29,396,540,1233,2200,3533,3119,2010,1173,825,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-59,-25,-36,-50,-18,8,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,11.144444,2.388889,19.483333,0.0,1290.32,3.461111,59.345998
RO,2020-05-10,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,231,22,139,15362,961,7051,,242,,,,,,,10,9,30,45,61,39,18,10,6,406,549,1263,2245,3594,3158,2028,1183,831,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-63,-28,-28,-55,-17,8,3,2,2,4,2,2,2,4,2,2,0,0,2,2,1,0,0,0,0,87.04,14.088889,4.75,22.45,0.0,1229.36,5.183333,55.479264
RO,2020-05-11,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,226,21,194,15588,982,7245,,255,,,,,,,3,4,14,21,52,41,34,30,23,409,553,1277,2266,3646,3199,2062,1213,854,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-49,-25,-22,-53,-43,14,3,2,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0,0,0,78.7,17.955556,8.972222,25.5,11.9888,1109.98,8.05,52.781428
RO,2020-05-12,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,190,20,440,15778,1002,7685,,238,,,,,,,8,11,18,19,50,39,27,14,10,417,564,1295,2285,3696,3238,2089,1227,864,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-50,-23,-30,-53,-43,15,3,2,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0,0,0,78.7,14.522222,7.394444,21.972222,0.1016,,7.811111,64.868611
RO,2020-05-13,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,224,34,276,16002,1036,7961,228530,228,,,,,,,10,3,28,39,63,41,48,10,11,427,567,1323,2324,3759,3279,2137,1237,875,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-47,-19,-24,-50,-42,14,3,2,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0,0,0,78.7,12.461111,4.088889,20.061111,0.5588,939.8,6.311111,66.854657
RO,2020-05-14,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,245,17,1092,16247,1053,9053,,225,,,,,,,10,14,19,36,54,43,39,23,3,437,581,1342,2360,3813,3322,2176,1260,878,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-48,-21,-25,-51,-41,13,3,2,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0,0,0,78.7,17.238889,10.172222,24.427778,0.127,861.06,10.133333,63.32711
RO,2020-05-15,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,190,17,317,16437,1070,9370,,219,,,,,,,9,11,12,26,48,34,27,17,9,446,592,1354,2386,3861,3356,2203,1277,887,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-32,-6,3,-35,-24,7,3,2,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0,0,0,78.7,18.866667,10.0,26.6,0.0762,789.94,10.5,58.557333
RO,2020-05-16,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,267,24,204,16704,1094,9574,,206,,,,,,,14,15,19,38,62,64,27,14,9,460,607,1373,2424,3923,3420,2230,1291,896,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-38,-9,13,-27,-10,1,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,14.661111,9.977778,22.188889,0.0,650.24,7.444444,63.161304
RO,2020-05-17,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,167,13,316,16871,1107,9890,,205,,,,,,,7,9,12,20,34,41,29,7,12,467,616,1385,2444,3957,3461,2259,1298,908,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-42,-13,15,-34,-9,2,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,14.261111,8.672222,20.455556,0.1778,,9.277778,72.776972
RO,2020-05-18,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,165,13,40,17036,1120,9930,,193,,,,,,,5,7,13,16,35,40,24,13,12,472,623,1398,2460,3992,3501,2283,1311,920,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-27,-10,16,-35,-34,8,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,14.366667,8.622222,20.627778,0.0508,449.58,8.333333,67.955836
RO,2020-05-19,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,155,17,236,17191,1137,10166,,195,,,,,,,0,0,0,0,0,0,0,0,0,472,623,1398,2460,3992,3501,2283,1311,920,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-29,-10,15,-35,-34,8,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,16.122222,7.266667,24.088889,0.0508,,9.411111,64.767253
RO,2020-05-20,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,196,10,190,17387,1147,10356,281121,198,,,,,,,13,18,40,52,85,64,45,25,10,485,641,1438,2512,4077,3565,2328,1336,930,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-33,-8,-46,-36,-36,10,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,13.066667,8.844444,19.016667,9.906,20.32,10.654321,86.273015
RO,2020-05-21,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,198,9,225,17585,1156,10581,,203,,,,,,,4,4,15,30,43,53,28,18,5,489,645,1453,2542,4120,3618,2356,1354,935,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-29,-4,-41,-34,-36,10,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,9.566667,6.038889,14.688889,17.2466,63.5,5.294444,75.996566
RO,2020-05-22,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,127,10,196,17712,1166,10777,,200,,,,,,,0,10,13,15,24,29,22,14,5,489,655,1466,2557,4144,3647,2378,1368,940,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-33,-9,-40,-30,-19,7,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,8.65,4.655556,13.744444,1.3716,50.8,2.361111,65.747926
RO,2020-05-23,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,145,10,410,17857,1176,11187,,196,,,,,,,5,9,7,10,32,31,36,14,3,494,664,1473,2567,4176,3678,2414,1382,943,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-38,-10,-22,-20,-4,1,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,10.355556,2.505556,16.444444,0.254,30.48,0.922222,52.396008
RO,2020-05-24,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,213,9,212,18070,1185,11399,,188,,,,,,,6,14,22,22,56,31,23,21,18,500,678,1495,2589,4232,3709,2437,1403,961,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-46,-15,-36,-34,-10,4,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,9.411111,5.75,14.288889,1.7272,20.32,5.833333,79.223489
RO,2020-05-25,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,213,17,231,18283,1202,11630,,177,,,,,,,3,8,16,24,43,41,34,26,26,503,686,1511,2613,4275,3750,2471,1429,987,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-31,-12,-38,-34,-35,9,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,0,0,0,75.0,8.894444,5.1,14.055556,4.0894,,5.95,82.422459
RO,2020-05-26,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,146,14,244,18429,1216,11874,,181,,,,,,,6,10,6,23,31,35,20,8,7,509,696,1517,2636,4306,3785,2491,1437,994,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-33,-11,-43,-35,-33,9,3,2,2,4,0,1,2,4,2,2,0,0,2,2,1,0,808365,0,0,75.0,8.922222,5.122222,14.5,1.905,10.16,6.327778,84.306048
