location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CH,2022-07-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5709,2,14987,3915964,13422,21769656,72,56197,67,6036869,67,5964089,6661,15848679,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.395062,14.716049,22.759259,11.7475,,14.833333,80.233802
CH,2022-07-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5288,6,14852,3921252,13428,21784508,67,56264,95,6036964,86,5964175,7042,15855721,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,20.179012,12.895833,26.790123,0.0,,13.864198,67.069022
CH,2022-07-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3200,5,9193,3924452,13433,21793701,38,56302,22,6036986,20,5964195,1385,15857106,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.734568,15.518519,22.12963,2.612571,,15.049383,79.357619
CH,2022-07-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1982,5,5599,3926434,13438,21799300,38,56340,0,6036986,0,5964195,230,15857336,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,19.969136,14.209877,25.518519,0.310444,,14.808642,72.531514
CH,2022-07-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,6624,5,15060,3933058,13443,21814360,67,56407,50,6037036,66,5964261,4277,15861613,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,21.54321,14.740741,28.907407,0.0,,13.703704,61.360352
CH,2022-07-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4838,8,13492,3937896,13451,21827852,70,56477,83,6037119,57,5964318,5828,15867441,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.197531,14.154321,18.851852,7.874,,13.617284,85.312349
CH,2022-07-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4226,3,12099,3942122,13454,21839951,42,56519,102,6037221,102,5964420,8842,15876283,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.04321,12.407407,19.993827,1.185333,,10.925926,72.469738
CH,2022-07-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3652,5,11488,3945774,13459,21851439,37,56556,56,6037277,48,5964468,5894,15882177,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.006173,10.777778,23.271605,0.0,,11.617284,75.350674
CH,2022-07-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3522,4,11498,3949296,13463,21862937,47,56603,100,6037377,98,5964566,6096,15888273,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,14.308642,11.154321,18.91358,7.184571,,12.283951,87.766098
CH,2022-07-30,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2316,8,7595,3951612,13471,21870532,33,56636,23,6037400,16,5964582,1127,15889400,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.259259,11.0,20.320988,4.995333,,11.018519,76.583008
CH,2022-07-31,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1537,5,4768,3953149,13476,21875300,31,56667,2,6037402,0,5964582,21,15889421,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,17.104938,10.753086,22.950617,0.0,,10.833333,67.764338
CH,2022-08-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1804,2,5332,3954953,13478,21880632,39,56706,2,6037404,1,5964583,107,15889528,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,18.67284,12.777778,24.82716,0.0,,12.030864,66.548517
CH,2022-08-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4847,3,11811,3959800,13481,21892443,49,56755,58,6037462,50,5964633,3266,15892794,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,18.333333,12.666667,24.104938,1.862667,,13.364198,73.478518
CH,2022-08-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3653,4,10744,3963453,13485,21903187,36,56791,78,6037540,77,5964710,6745,15899539,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,20.253086,13.771605,27.012346,0.0,,13.783951,66.814543
CH,2022-08-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3111,4,9959,3966564,13489,21913146,27,56818,70,6037610,76,5964786,5112,15904651,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,22.277778,15.351852,28.895062,0.0,,13.54321,58.147799
CH,2022-08-05,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2969,3,9669,3969533,13492,21922815,36,56854,78,6037688,65,5964851,4132,15908783,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,19.296296,14.697531,25.419753,5.261429,,14.512346,74.135644
CH,2022-08-06,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2073,2,6050,3971606,13494,21928865,33,56887,18,6037706,16,5964867,841,15909624,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.185185,13.135802,17.722222,6.35,,13.37037,89.065153
CH,2022-08-07,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1391,1,4200,3972997,13495,21933065,25,56912,0,6037706,1,5964868,50,15909674,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.104938,13.259259,17.691358,0.145143,,12.91358,86.972395
CH,2022-08-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4329,3,10847,3977326,13498,21943912,22,56934,51,6037757,68,5964936,2960,15912634,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.87037,12.333333,22.061728,0.028222,,12.0,73.203012
CH,2022-08-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3357,3,10302,3980683,13501,21954214,30,56964,69,6037826,70,5965006,3766,15916400,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,17.314815,11.290123,23.660494,0.0,,9.876543,62.094274
CH,2022-08-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3106,2,9450,3983789,13503,21963664,29,56993,116,6037942,132,5965138,6209,15922609,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.41358,11.376543,22.833333,0.0,,10.932099,70.653667
CH,2022-08-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2728,4,9044,3986517,13507,21972708,35,57028,52,6037994,39,5965177,3663,15926272,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,17.623457,11.5,24.0,0.0,,10.919753,65.558522
CH,2022-08-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2672,0,8646,3989189,13507,21981354,34,57062,88,6038082,88,5965265,4856,15931128,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.962963,11.240741,22.679012,0.0,,8.783951,59.647871
CH,2022-08-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1542,3,5372,3990731,13510,21986726,21,57083,6,6038088,6,5965271,344,15931472,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.401235,9.234568,23.45679,0.0,,6.561728,52.506464
CH,2022-08-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1149,2,3715,3991880,13512,21990441,29,57112,0,6038088,0,5965271,8,15931480,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.654321,9.623457,22.654321,0.0,,8.691358,59.418258
CH,2022-08-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3311,0,9206,3995191,13512,21999647,31,57143,41,6038129,39,5965310,2161,15933641,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,14.697531,11.253086,20.777778,3.120571,,12.302469,85.865283
CH,2022-08-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3158,3,10027,3998349,13515,22009674,30,57173,44,6038173,46,5965356,3119,15936760,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.493827,9.598765,23.351852,6.180667,,10.691358,68.818238
CH,2022-08-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2862,3,9153,4001211,13518,22018827,21,57194,115,6038288,102,5965458,5299,15942059,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,17.703704,12.604938,22.944444,0.072571,,11.91358,69.562746
CH,2022-08-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2527,3,8797,4003738,13521,22027624,30,57224,43,6038331,59,5965517,4228,15946287,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,14.037037,11.962963,16.537037,6.422571,,12.37037,89.830331
CH,2022-08-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2329,1,8231,4006067,13522,22035855,30,57254,102,6038433,103,5965620,3858,15950145,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,12.617284,11.549383,13.481481,15.203714,,12.17284,97.200069
CH,2022-08-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1438,1,5192,4007505,13523,22041047,23,57277,14,6038447,21,5965641,830,15950975,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,13.833333,10.555556,18.209877,23.114,,12.388889,91.292301
CH,2022-08-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1007,1,3352,4008512,13524,22044399,21,57298,0,6038447,0,5965641,4,15950979,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.074074,10.04321,20.641975,3.245556,,11.58642,79.963028
CH,2022-08-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3393,0,9474,4011905,13524,22053873,12,57310,32,6038479,41,5965682,2650,15953629,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.277778,10.104938,21.074074,0.0,,9.537037,69.039139
CH,2022-08-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2594,5,9256,4014499,13529,22063129,26,57336,29,6038508,30,5965712,2712,15956341,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.493827,9.432099,22.123457,0.0,,7.888889,60.687571
CH,2022-08-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2497,4,8599,4016996,13533,22071728,30,57366,106,6038614,137,5965849,4459,15960800,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.166667,9.796296,22.993827,0.0,,7.962963,59.179965
CH,2022-08-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2267,0,8318,4019263,13533,22080046,23,57389,51,6038665,60,5965909,3319,15964119,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,17.246914,11.030864,23.518519,0.0,,11.58642,69.778114
CH,2022-08-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2165,2,8166,4021428,13535,22088212,28,57417,51,6038716,64,5965973,3137,15967256,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.283951,11.703704,21.969136,0.0,,13.154321,82.114968
CH,2022-08-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1359,0,4838,4022787,13535,22093050,29,57446,29,6038745,27,5966000,572,15967828,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.425926,12.055556,20.049383,8.636,,12.592593,83.534343
CH,2022-08-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,902,2,3265,4023689,13537,22096315,17,57463,0,6038745,0,5966000,8,15967836,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.493827,11.12963,20.45679,0.127,,12.197531,80.916504
CH,2022-08-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3339,0,9632,4027028,13537,22105947,21,57484,41,6038786,41,5966041,2035,15969871,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,16.611111,11.277778,22.333333,0.0,,12.796296,78.405897
CH,2022-08-30,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2713,2,9468,4029741,13539,22115415,33,57517,29,6038815,28,5966069,1966,15971837,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,15.901235,11.62963,23.450617,0.0,,11.777778,76.519348
CH,2022-08-31,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2576,1,9060,4032317,13540,22124475,23,57540,105,6038920,108,5966177,4039,15975876,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,13.753086,11.753086,16.345679,6.495143,,12.166667,90.432837
CH,2022-09-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2089,2,8434,4034406,13542,22132909,20,57560,48,6038968,57,5966234,2246,15978122,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,13.932099,10.074074,17.87037,0.225778,,10.530864,80.114723
CH,2022-09-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2033,0,8100,4036439,13542,22141009,13,57573,55,6039023,76,5966310,2640,15980762,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,13.191358,8.697531,19.246914,0.0,,10.191358,82.184858
CH,2022-09-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1192,2,4962,4037631,13544,22145971,14,57587,16,6039039,14,5966324,373,15981135,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,13.635802,10.308642,17.567901,4.426857,,11.364198,86.314661
CH,2022-09-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,778,2,3022,4038409,13546,22148993,17,57604,0,6039039,0,5966324,0,15981135,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,,,,,,,,,,,,,,,,,,,,,14.691358,9.796296,20.351852,3.414889,,11.648148,82.267228
